case_id,municipality,case_hybrid_score,case_hybrid_raw,n_events_case,event_score_mean,event_score_median,avg_resource_score_in_case
7897311,BPIC15_4,0.403,0.4186305594279252,53,0.689,0.712,0.129
7918493,BPIC15_4,0.829,0.8230050140625523,53,0.79,0.818,0.505
7925491,BPIC15_4,0.887,0.8776542524775093,52,0.825,0.851,0.939
7926105,BPIC15_4,0.394,0.4099517629661115,64,0.621,0.647,0.129
7931482,BPIC15_3,0.441,0.4543841854055139,42,0.701,0.716,0.541
7932405,BPIC15_3,0.854,0.8468192942217001,41,0.829,0.845,0.593
7936199,BPIC15_3,0.843,0.8362049895475238,28,0.809,0.84,0.541
7937991,BPIC15_4,0.395,0.4110335847667983,102,0.576,0.579,0.469
7946707,BPIC15_1,0.83,0.823651043421176,53,0.825,0.851,0.215
7948966,BPIC15_1,0.44,0.45347904217377,90,0.686,0.694,0.649
7954530,BPIC15_1,0.854,0.8461933362716972,12,0.914,0.936,0.215
7955961,BPIC15_3,0.855,0.8476457015999788,16,0.872,0.9,0.593
7960584,BPIC15_3,0.858,0.8500786043146166,42,0.864,0.875,0.593
7963590,BPIC15_4,0.836,0.8290641298124105,22,0.864,0.882,0.129
7973997,BPIC15_3,0.829,0.8230410894464911,47,0.709,0.732,0.541
7981629,BPIC15_4,0.395,0.4110016643112152,63,0.628,0.654,0.129
7986787,BPIC15_3,0.833,0.8263885188358372,57,0.702,0.724,0.541
7988095,BPIC15_4,0.802,0.7970339549802317,66,0.719,0.738,0.129
7988901,BPIC15_1,0.857,0.84983841259938,48,0.82,0.832,0.649
7991899,BPIC15_5,0.806,0.8012898439992819,76,0.736,0.738,0.045
7994120,BPIC15_1,0.851,0.8433784805421323,45,0.778,0.795,0.649
7998724,BPIC15_4,0.803,0.7977612826587966,53,0.714,0.74,0.129
8001523,BPIC15_3,0.853,0.8457719098914802,42,0.828,0.851,0.593
8002847,BPIC15_3,0.854,0.8466077076547682,41,0.828,0.839,0.593
8010570,BPIC15_3,0.854,0.8469557120468888,41,0.835,0.849,0.593
8020544,BPIC15_3,0.835,0.8287427692588867,44,0.765,0.791,0.346
8027191,BPIC15_4,0.403,0.4186190993107288,52,0.664,0.697,0.129
8028373,BPIC15_4,0.819,0.8137087015640246,46,0.741,0.768,0.129
8028791,BPIC15_5,0.847,0.8396928550386303,62,0.797,0.807,0.413
8030430,BPIC15_5,0.811,0.8059053248197452,62,0.761,0.778,0.045
8031863,BPIC15_3,0.841,0.8346316253363106,40,0.852,0.876,0.346
8032021,BPIC15_1,0.422,0.4364513748061258,78,0.622,0.643,0.649
8032377,BPIC15_3,0.829,0.8231505819946381,42,0.76,0.784,0.346
8032380,BPIC15_5,0.834,0.8273893453004614,75,0.718,0.725,0.413
8032512,BPIC15_4,0.812,0.8064770966324912,51,0.785,0.82,0.129
8034559,BPIC15_5,0.402,0.4173447090865206,62,0.646,0.666,0.045
8038520,BPIC15_5,0.81,0.804526517931667,76,0.759,0.774,0.045
8048024,BPIC15_3,0.85,0.842418462181008,42,0.8,0.815,0.541
8048622,BPIC15_3,0.849,0.8415519070668602,42,0.79,0.803,0.541
8049861,BPIC15_3,0.429,0.4432071966603422,60,0.63,0.654,0.541
8071502,BPIC15_5,0.817,0.8115991202240659,39,0.82,0.832,0.045
8072132,BPIC15_4,0.807,0.8021269609942119,50,0.745,0.768,0.129
8072426,BPIC15_5,0.433,0.4473964202962303,76,0.661,0.675,0.413
8073092,BPIC15_4,0.83,0.8235916761137119,51,0.775,0.802,0.505
8073908,BPIC15_5,0.898,0.8887298216337947,59,0.834,0.849,0.921
8074221,BPIC15_4,0.835,0.8288347423074841,25,0.859,0.894,0.129
8075465,BPIC15_5,0.435,0.4494804283520596,72,0.688,0.7,0.413
8076853,BPIC15_4,0.798,0.7935960767264599,77,0.656,0.677,0.129
8079309,BPIC15_4,0.405,0.4209790140892858,52,0.682,0.708,0.129
8081306,BPIC15_4,0.802,0.7973562509738155,51,0.707,0.736,0.129
8081926,BPIC15_4,0.91,0.8997337524822419,22,0.867,0.892,0.939
8091138,BPIC15_1,0.445,0.4581486475294394,71,0.682,0.696,0.649
8096985,BPIC15_3,0.888,0.8785610167147696,20,0.886,0.897,0.849
8100224,BPIC15_3,0.44,0.4537022055725442,40,0.714,0.735,0.593
8101742,BPIC15_3,0.425,0.4396781650802816,53,0.68,0.7,0.346
8101824,BPIC15_3,0.824,0.8177517287524659,55,0.696,0.706,0.346
8105485,BPIC15_1,0.456,0.4687708181063379,3,0.893,0.921,0.215
8109754,BPIC15_5,0.811,0.8055798732189342,75,0.765,0.782,0.045
8111510,BPIC15_5,0.813,0.8079745865180528,63,0.776,0.795,0.045
8114705,BPIC15_5,0.814,0.8088991018460564,63,0.777,0.793,0.045
8120901,BPIC15_3,0.823,0.8174208558128239,58,0.708,0.712,0.346
8121807,BPIC15_5,0.894,0.8840164728598964,61,0.778,0.792,0.921
8124718,BPIC15_5,0.803,0.7985490385966606,63,0.724,0.743,0.045
8127796,BPIC15_5,0.425,0.4394066096940576,75,0.649,0.658,0.413
8128051,BPIC15_5,0.868,0.8595642676684282,75,0.703,0.717,0.825
8130242,BPIC15_5,0.48,0.4918978133339107,80,0.659,0.659,0.921
8133904,BPIC15_3,0.852,0.8449622080312499,41,0.828,0.838,0.593
8136363,BPIC15_4,0.417,0.4318163552062415,63,0.626,0.651,0.469
8139173,BPIC15_3,0.931,0.9191685171552266,24,0.873,0.896,0.987
8142772,BPIC15_4,0.806,0.8008861930917995,51,0.735,0.762,0.129
8143906,BPIC15_3,0.422,0.4365114253474438,53,0.644,0.665,0.346
8147338,BPIC15_1,0.86,0.8517788514423508,45,0.827,0.839,0.649
8149872,BPIC15_1,0.843,0.8360936922216741,31,0.867,0.881,0.215
8158993,BPIC15_3,0.432,0.4465683583480797,53,0.664,0.686,0.541
8164326,BPIC15_4,0.813,0.8074184081316284,50,0.783,0.802,0.129
8166154,BPIC15_3,0.85,0.842330181132865,42,0.793,0.808,0.593
8169427,BPIC15_1,0.859,0.8513741454954323,43,0.843,0.857,0.649
8169701,BPIC15_3,0.424,0.4384503732115236,39,0.673,0.701,0.346
8170442,BPIC15_3,0.839,0.8326334089095557,41,0.746,0.771,0.541
8172773,BPIC15_3,0.427,0.4410927916454308,57,0.672,0.677,0.346
8173449,BPIC15_3,0.431,0.4449990749305932,42,0.701,0.724,0.346
8174047,BPIC15_3,0.421,0.4358924733574752,56,0.649,0.665,0.346
8174445,BPIC15_5,0.43,0.444134290480579,76,0.651,0.658,0.413
8174735,BPIC15_3,0.446,0.4589936725482671,41,0.717,0.733,0.541
8175426,BPIC15_3,0.854,0.8464695135731601,23,0.864,0.884,0.593
8176045,BPIC15_3,0.84,0.833610291964882,42,0.734,0.755,0.541
8178383,BPIC15_3,0.85,0.8427563302285294,46,0.818,0.837,0.593
8178940,BPIC15_3,0.421,0.4353546517506284,39,0.651,0.676,0.346
8179588,BPIC15_3,0.823,0.8173980336734502,53,0.711,0.726,0.346
8181859,BPIC15_5,0.834,0.8278291762383033,60,0.729,0.754,0.413
8183356,BPIC15_3,0.847,0.8398235210631698,41,0.798,0.819,0.541
8185923,BPIC15_3,0.443,0.4569683728606998,42,0.711,0.728,0.541
8186565,BPIC15_3,0.428,0.4419610734232331,42,0.684,0.708,0.346
8188651,BPIC15_3,0.427,0.4413149221284637,50,0.676,0.688,0.346
8190147,BPIC15_4,0.824,0.8184152870806193,46,0.778,0.796,0.129
8190364,BPIC15_3,0.83,0.8234925119985139,38,0.751,0.774,0.346
8191611,BPIC15_3,0.86,0.8517875349319202,19,0.88,0.907,0.593
8194835,BPIC15_3,0.857,0.8489590569270801,21,0.89,0.898,0.593
8198811,BPIC15_1,0.833,0.8266258111723586,45,0.793,0.81,0.215
8202655,BPIC15_3,0.83,0.8235485075020886,53,0.767,0.784,0.346
8209668,BPIC15_4,0.832,0.8254025947435045,51,0.776,0.799,0.505
8218566,BPIC15_4,0.808,0.8028443754668878,51,0.737,0.773,0.129
8226955,BPIC15_5,0.81,0.8045033586059505,61,0.733,0.754,0.045
8231149,BPIC15_4,0.813,0.8075873038385329,51,0.778,0.808,0.129
8232327,BPIC15_4,0.832,0.8258107347277615,51,0.776,0.803,0.505
8234931,BPIC15_4,0.828,0.8219415533871997,51,0.746,0.77,0.469
8238212,BPIC15_1,0.852,0.8442928456912114,58,0.78,0.804,0.649
8244295,BPIC15_3,0.844,0.8372296236111376,42,0.775,0.796,0.593
8254473,BPIC15_5,0.423,0.4373727725458647,58,0.637,0.656,0.949
8255179,BPIC15_3,0.831,0.8245168463812583,31,0.763,0.78,0.346
8257360,BPIC15_3,0.465,0.477721507999704,10,0.863,0.907,0.593
8262096,BPIC15_1,0.446,0.459470394253279,57,0.711,0.727,0.649
8264362,BPIC15_3,0.843,0.8364507038387838,42,0.746,0.77,0.541
8274080,BPIC15_1,0.849,0.8421925414907921,57,0.783,0.799,0.649
8275297,BPIC15_1,0.435,0.4489100911379512,81,0.688,0.708,0.649
8283613,BPIC15_1,0.834,0.8272079872926175,24,0.74,0.77,0.649
8287457,BPIC15_5,0.429,0.4435154042664245,94,0.722,0.727,0.413
8294389,BPIC15_5,0.842,0.8351271603972819,42,0.814,0.843,0.413
8298536,BPIC15_3,0.857,0.8493640878955728,42,0.863,0.876,0.593
8303948,BPIC15_5,0.433,0.4475673446223066,108,0.589,0.603,0.949
8306839,BPIC15_5,0.4,0.4160554042037065,77,0.663,0.671,0.045
8313926,BPIC15_5,0.846,0.8392007430525118,52,0.827,0.837,0.413
8314926,BPIC15_3,0.542,0.5501398534222357,6,0.878,0.884,0.987
8315982,BPIC15_1,0.412,0.4271575498315945,76,0.655,0.675,0.649
8316412,BPIC15_5,0.396,0.4124576534011097,75,0.634,0.648,0.045
8316485,BPIC15_5,0.416,0.4305793990076995,93,0.624,0.625,0.413
8317694,BPIC15_5,0.804,0.7993156258023922,61,0.735,0.751,0.045
8317817,BPIC15_1,0.834,0.827384603305541,42,0.772,0.788,0.215
8320330,BPIC15_1,0.429,0.4428933165195709,76,0.652,0.676,0.649
8321092,BPIC15_1,0.836,0.8297157670416793,45,0.788,0.809,0.215
8322334,BPIC15_3,0.858,0.8499849577594738,36,0.874,0.89,0.593
8325079,BPIC15_4,0.807,0.8014722446783843,52,0.702,0.738,0.129
8325358,BPIC15_3,0.854,0.8466745053618409,23,0.84,0.88,0.541
8335203,BPIC15_3,0.858,0.8500130879766231,42,0.858,0.872,0.593
8335795,BPIC15_3,0.931,0.9199457038485016,16,0.876,0.896,0.987
8336360,BPIC15_1,0.441,0.4547028290726658,57,0.676,0.695,0.649
8340869,BPIC15_4,0.811,0.8053877646937054,51,0.74,0.775,0.129
8341958,BPIC15_1,0.479,0.4911471819480133,43,0.683,0.704,0.991
8347744,BPIC15_3,0.469,0.481231860693344,6,0.884,0.89,0.593
8348716,BPIC15_3,0.833,0.8270099468049285,42,0.758,0.776,0.346
8349702,BPIC15_5,0.502,0.5126496334129061,9,0.918,0.932,0.825
8355757,BPIC15_3,0.857,0.8490325570286109,25,0.857,0.897,0.593
8364770,BPIC15_3,0.467,0.4791541871142363,11,0.886,0.92,0.593
8364872,BPIC15_3,0.855,0.847924026137435,42,0.835,0.85,0.593
8366557,BPIC15_1,0.861,0.8531100335728884,43,0.842,0.866,0.649
8369406,BPIC15_1,0.838,0.8308843362429393,45,0.81,0.837,0.215
8369615,BPIC15_5,0.799,0.7940075772393612,65,0.714,0.717,0.045
8376591,BPIC15_3,0.453,0.4656711233492399,10,0.876,0.918,0.346
8382551,BPIC15_5,0.896,0.8863634585272264,38,0.847,0.851,0.949
8385480,BPIC15_1,0.844,0.8374141967410129,26,0.862,0.88,0.215
8385951,BPIC15_5,0.837,0.8302928563014211,59,0.729,0.744,0.413
8391570,BPIC15_5,0.398,0.413834008464557,64,0.662,0.671,0.045
8396403,BPIC15_5,0.835,0.8284010827264034,62,0.727,0.742,0.413
8408274,BPIC15_3,0.859,0.8514627558834393,19,0.88,0.91,0.593
8408947,BPIC15_3,0.468,0.4804047042627867,6,0.883,0.889,0.593
8418824,BPIC15_5,0.843,0.8358107780063156,61,0.799,0.817,0.413
8426421,BPIC15_5,0.477,0.4884400408280543,76,0.643,0.64,0.921
8451264,BPIC15_3,0.851,0.8440879916550532,28,0.828,0.848,0.541
8451757,BPIC15_4,0.423,0.437351867105409,52,0.627,0.653,0.469
8452404,BPIC15_3,0.465,0.4778326860568124,6,0.883,0.889,0.593
8458491,BPIC15_5,0.418,0.4324168097680342,5,0.676,0.71,0.413
8460578,BPIC15_5,0.866,0.8583143460324972,64,0.715,0.728,0.825
8463513,BPIC15_3,0.469,0.481272155551502,6,0.884,0.916,0.593
8466834,BPIC15_3,0.465,0.4776001174250837,6,0.883,0.888,0.593
8467908,BPIC15_3,0.465,0.4777059974822634,6,0.883,0.889,0.593
8470219,BPIC15_3,0.469,0.4812956330625436,6,0.883,0.888,0.593
8471927,BPIC15_5,0.823,0.8174995428814501,35,0.849,0.862,0.045
8471932,BPIC15_4,0.398,0.414370094154396,84,0.696,0.706,0.469
8474458,BPIC15_3,0.538,0.5466942546948466,6,0.878,0.883,0.987
8476322,BPIC15_1,0.84,0.8334176665786756,37,0.834,0.853,0.215
8480760,BPIC15_3,0.466,0.4785801760161782,4,0.917,0.952,0.593
8484319,BPIC15_1,0.836,0.8298133516033039,25,0.817,0.839,0.215
8489127,BPIC15_1,0.834,0.8275811588881733,44,0.797,0.812,0.215
8493574,BPIC15_4,0.834,0.8273622048730903,29,0.834,0.844,0.129
8501395,BPIC15_4,0.837,0.830781560917758,51,0.777,0.803,0.505
8501411,BPIC15_4,0.828,0.8215518184846046,52,0.702,0.734,0.469
8509770,BPIC15_5,0.858,0.8506723425193978,75,0.738,0.753,0.825
8516829,BPIC15_1,0.446,0.4596766021691576,68,0.644,0.656,0.892
8518480,BPIC15_5,0.843,0.8361360542523473,62,0.788,0.81,0.413
8539642,BPIC15_1,0.839,0.8319025068941245,43,0.809,0.817,0.215
8543246,BPIC15_1,0.868,0.8600377024327254,37,0.781,0.788,0.892
8543810,BPIC15_5,0.42,0.4346405693268557,75,0.651,0.667,0.413
8548040,BPIC15_5,0.869,0.8604313315836252,64,0.73,0.742,0.825
8560656,BPIC15_4,0.406,0.4218650368176747,51,0.656,0.686,0.129
8562165,BPIC15_5,0.408,0.4232932196909236,61,0.712,0.732,0.413
8563494,BPIC15_4,0.828,0.8217257487401766,46,0.805,0.822,0.129
8564134,BPIC15_4,0.829,0.822504467419346,52,0.705,0.727,0.469
8564151,BPIC15_4,0.394,0.4100550480598275,64,0.633,0.659,0.129
8569635,BPIC15_4,0.41,0.4249444673295087,81,0.586,0.604,0.469
8576828,BPIC15_4,0.854,0.8468029050010635,23,0.85,0.868,0.469
8577583,BPIC15_4,0.413,0.4280035593923777,51,0.682,0.71,0.129
8578018,BPIC15_1,0.824,0.8178678614031473,67,0.811,0.838,0.215
8579077,BPIC15_4,0.807,0.8017270693009132,63,0.716,0.741,0.129
8579497,BPIC15_5,0.814,0.8088826945033771,38,0.812,0.832,0.045
8585331,BPIC15_1,0.45,0.463576138108375,45,0.701,0.717,0.649
8596767,BPIC15_5,0.411,0.4260974422983739,61,0.708,0.732,0.413
8598589,BPIC15_1,0.822,0.8165520225897916,66,0.747,0.768,0.215
8612622,BPIC15_5,0.84,0.8330013960315859,18,0.876,0.879,0.413
8617453,BPIC15_4,0.82,0.813847505582839,51,0.772,0.806,0.129
8621929,BPIC15_1,0.859,0.8510607691069274,44,0.819,0.834,0.649
8624215,BPIC15_4,0.393,0.4091074815557471,79,0.591,0.611,0.129
8629760,BPIC15_4,0.801,0.7966365741749177,52,0.722,0.754,0.129
8633035,BPIC15_1,0.436,0.4498148577653653,73,0.705,0.729,0.649
8636344,BPIC15_4,0.818,0.8119056535265161,51,0.749,0.784,0.129
8644669,BPIC15_1,0.855,0.8476249944983811,61,0.785,0.798,0.649
8644877,BPIC15_5,0.41,0.4249881167719303,61,0.689,0.71,0.413
8645734,BPIC15_1,0.923,0.9119059066387774,26,0.835,0.86,0.98
8647377,BPIC15_4,0.835,0.8289106736162399,51,0.764,0.791,0.505
8654326,BPIC15_5,0.816,0.810341003129274,61,0.786,0.8,0.045
8656695,BPIC15_4,0.84,0.8333944138330294,47,0.779,0.794,0.505
8656868,BPIC15_5,0.81,0.8052294632990337,50,0.776,0.788,0.045
8663155,BPIC15_1,0.849,0.8413431272012231,55,0.789,0.816,0.649
8663165,BPIC15_5,0.811,0.8061425618543627,49,0.825,0.839,0.045
8700718,BPIC15_5,0.84,0.8331319625751542,50,0.777,0.792,0.413
8701444,BPIC15_5,0.799,0.7940958489009983,58,0.706,0.732,0.045
8702398,BPIC15_5,0.813,0.8076064147788989,50,0.77,0.78,0.045
8715194,BPIC15_4,0.834,0.8275590826658002,52,0.745,0.774,0.469
8724035,BPIC15_1,0.446,0.4593394624750505,57,0.711,0.725,0.649
8727562,BPIC15_1,0.849,0.8413226938958207,56,0.778,0.801,0.649
8774164,BPIC15_1,0.505,0.5158911634728882,19,0.859,0.886,0.98
8776069,BPIC15_4,0.801,0.7959385413227762,52,0.694,0.713,0.129
8785857,BPIC15_1,0.428,0.442427832629254,55,0.693,0.718,0.215
8788772,BPIC15_4,0.9,0.8898249372115248,21,0.843,0.896,0.939
8792660,BPIC15_5,0.809,0.8042277268311218,50,0.743,0.756,0.045
8803360,BPIC15_5,0.826,0.8197317714585332,77,0.702,0.715,0.413
8816045,BPIC15_5,0.376,0.3932207267388304,78,0.635,0.645,0.413
8817180,BPIC15_1,0.426,0.4407910071512067,74,0.687,0.703,0.649
8829080,BPIC15_1,0.835,0.8281661229807051,27,0.858,0.866,0.215
8829649,BPIC15_4,0.804,0.7988197342770592,51,0.713,0.741,0.129
8832002,BPIC15_1,0.849,0.8419379406062927,45,0.766,0.781,0.649
8834612,BPIC15_5,0.408,0.4233392388503691,49,0.716,0.736,0.045
8843528,BPIC15_5,0.885,0.8757583844779672,39,0.738,0.75,0.921
8844839,BPIC15_4,0.882,0.8732564831209867,26,0.83,0.847,0.939
8859892,BPIC15_1,0.837,0.8301447773989107,45,0.798,0.807,0.215
8860806,BPIC15_1,0.419,0.4334194925120564,78,0.637,0.654,0.649
8888718,BPIC15_5,0.381,0.3982191886228328,61,0.641,0.652,0.413
8890742,BPIC15_5,0.381,0.3980285070474005,82,0.611,0.624,0.413
8891394,BPIC15_5,0.435,0.4489558187532261,48,0.711,0.73,0.413
8898945,BPIC15_5,0.913,0.9020900486909472,18,0.892,0.914,0.949
8907131,BPIC15_4,0.85,0.8430761842533908,19,0.804,0.831,0.505
8907898,BPIC15_1,0.46,0.4725911050481948,11,0.934,0.933,0.215
8911987,BPIC15_5,0.88,0.8709955075200875,64,0.831,0.83,0.825
8913590,BPIC15_4,0.823,0.8171857038999775,63,0.708,0.739,0.469
8917745,BPIC15_5,0.799,0.7944018320021576,64,0.725,0.732,0.045
8923144,BPIC15_5,0.384,0.4007642047547944,69,0.614,0.634,0.045
8927467,BPIC15_5,0.423,0.4378470347758709,77,0.645,0.657,0.413
8929083,BPIC15_1,0.849,0.8417973754988184,54,0.788,0.814,0.649
8932608,BPIC15_5,0.835,0.828487245423274,47,0.802,0.817,0.413
8933208,BPIC15_5,0.821,0.8153829747554961,24,0.858,0.884,0.045
8942110,BPIC15_5,0.839,0.8323930646855532,48,0.789,0.805,0.413
8946715,BPIC15_4,0.813,0.8080744053141566,52,0.773,0.801,0.129
8958806,BPIC15_1,0.486,0.4969885466090746,53,0.816,0.831,0.965
8965415,BPIC15_4,0.826,0.8200785974621605,51,0.722,0.751,0.469
8975339,BPIC15_4,0.813,0.8073733485431774,50,0.757,0.782,0.129
8976429,BPIC15_5,0.88,0.8707344247329375,62,0.728,0.748,0.921
8990276,BPIC15_4,0.407,0.4228092558925307,54,0.63,0.667,0.469
8991661,BPIC15_5,0.455,0.4677206948444509,83,0.774,0.789,0.949
8993816,BPIC15_5,0.81,0.8045006098705366,76,0.793,0.805,0.045
8995259,BPIC15_5,0.816,0.8100758024409266,50,0.805,0.818,0.045
8995546,BPIC15_1,0.831,0.8243525489899168,54,0.786,0.812,0.215
8995940,BPIC15_5,0.908,0.8981473266129645,21,0.889,0.907,0.949
8999155,BPIC15_4,0.415,0.4302203965162116,66,0.606,0.634,0.469
9000511,BPIC15_4,0.798,0.7933039107683155,83,0.649,0.668,0.129
9007760,BPIC15_5,0.431,0.4456978024868673,64,0.693,0.708,0.413
9011318,BPIC15_1,0.411,0.4265710544753776,70,0.632,0.658,0.215
9014599,BPIC15_1,0.818,0.8127942048418021,63,0.717,0.742,0.215
9015862,BPIC15_4,0.41,0.4250802625399718,52,0.683,0.712,0.129
9017684,BPIC15_1,0.439,0.4530443017383059,71,0.695,0.709,0.649
9018123,BPIC15_5,0.806,0.8006657503482205,50,0.749,0.762,0.045
9018759,BPIC15_5,0.834,0.8273315896597038,44,0.809,0.822,0.413
9021820,BPIC15_5,0.394,0.4098040156956732,75,0.66,0.674,0.045
9025432,BPIC15_4,0.815,0.8096522678223167,52,0.774,0.794,0.129
9025500,BPIC15_5,0.87,0.8618062043340398,50,0.756,0.771,0.825
9036938,BPIC15_5,0.823,0.8168926760706391,24,0.86,0.886,0.045
9041246,BPIC15_5,0.841,0.8341689005450883,50,0.777,0.79,0.413
9047782,BPIC15_1,0.452,0.4655374374187531,78,0.667,0.68,0.892
9048907,BPIC15_5,0.841,0.8344610656936563,47,0.818,0.82,0.413
9049694,BPIC15_5,0.821,0.8155173967454288,24,0.859,0.887,0.045
9053650,BPIC15_1,0.473,0.4852586391875414,54,0.717,0.728,0.892
9066971,BPIC15_4,0.79,0.786011266132043,64,0.668,0.692,0.129
9067715,BPIC15_4,0.828,0.8214153461197884,53,0.713,0.741,0.469
9075096,BPIC15_1,0.405,0.4201867501914074,63,0.653,0.68,0.215
9080260,BPIC15_4,0.485,0.4968311033786423,49,0.827,0.845,0.939
9080578,BPIC15_1,0.927,0.9156868915843994,19,0.885,0.907,0.965
9082470,BPIC15_1,0.407,0.4221207831167637,75,0.667,0.692,0.215
9097145,BPIC15_5,0.451,0.4637487200143328,91,0.775,0.785,0.949
9098006,BPIC15_4,0.469,0.4811746216851849,82,0.764,0.786,0.939
9098941,BPIC15_5,0.4,0.4157952529591446,134,0.601,0.597,0.413
9099389,BPIC15_4,0.413,0.4279062389442725,51,0.689,0.721,0.129
9100575,BPIC15_4,0.837,0.8300430471263038,38,0.869,0.878,0.129
9101318,BPIC15_5,0.84,0.8335566622149199,46,0.811,0.828,0.413
9111678,BPIC15_4,0.836,0.829344362012111,30,0.847,0.857,0.129
9123706,BPIC15_1,0.847,0.8400084613626803,30,0.871,0.886,0.215
9125996,BPIC15_4,0.823,0.81705252196063,28,0.811,0.84,0.129
9150076,BPIC15_4,0.428,0.4426501597330112,53,0.662,0.689,0.469
9167758,BPIC15_4,0.818,0.8123132389880702,51,0.773,0.8,0.129
9174238,BPIC15_1,0.844,0.8373678470404533,63,0.756,0.786,0.649
9179796,BPIC15_1,0.491,0.5024300112265216,79,0.776,0.79,0.96
9191942,BPIC15_1,0.845,0.8381037597463564,51,0.75,0.786,0.649
9196374,BPIC15_4,0.848,0.8404895554009226,33,0.813,0.834,0.469
9201561,BPIC15_5,0.814,0.8084698963297349,50,0.788,0.801,0.045
9205062,BPIC15_5,0.449,0.4626965549937619,64,0.783,0.809,0.949
9206411,BPIC15_5,0.818,0.8125094408402556,43,0.82,0.827,0.045
9219365,BPIC15_4,0.43,0.4440875389409874,63,0.657,0.672,0.469
9224728,BPIC15_4,0.812,0.8070570173786513,51,0.716,0.745,0.129
9228306,BPIC15_4,0.825,0.8190413170057739,51,0.821,0.844,0.129
9228881,BPIC15_4,0.399,0.4144255792998383,66,0.633,0.642,0.129
9234488,BPIC15_4,0.795,0.7908840897892097,79,0.657,0.675,0.129
9236448,BPIC15_5,0.432,0.4461109218070639,102,0.596,0.604,0.949
9238521,BPIC15_5,0.901,0.8912187879278117,21,0.84,0.879,0.949
9240307,BPIC15_5,0.398,0.4134706665874779,50,0.648,0.667,0.045
9249818,BPIC15_5,0.896,0.8864955281366173,58,0.826,0.853,0.949
9258790,BPIC15_5,0.835,0.8287531384044282,63,0.794,0.802,0.413
9261094,BPIC15_5,0.417,0.432112349475088,75,0.647,0.666,0.413
9261915,BPIC15_5,0.395,0.411517710415427,48,0.683,0.7,0.045
9268970,BPIC15_4,0.833,0.8267022042915316,24,0.852,0.868,0.129
9271582,BPIC15_5,0.434,0.4476132228981728,93,0.598,0.615,0.949
9272821,BPIC15_5,0.415,0.4297881779362786,71,0.631,0.651,0.413
9273546,BPIC15_5,0.455,0.4676041552843343,103,0.609,0.622,0.921
9274334,BPIC15_5,0.805,0.7999953325285526,50,0.734,0.746,0.045
9277960,BPIC15_5,0.84,0.8333236564284556,45,0.811,0.817,0.413
9279439,BPIC15_4,0.84,0.8328402831443897,54,0.778,0.799,0.469
9289794,BPIC15_4,0.429,0.4432196515385162,60,0.663,0.672,0.469
9294679,BPIC15_4,0.836,0.8293486401143068,51,0.748,0.772,0.469
9294844,BPIC15_1,0.841,0.8342197193721383,57,0.723,0.749,0.649
9294913,BPIC15_5,0.892,0.8828589039828763,61,0.805,0.83,0.921
9296457,BPIC15_1,0.829,0.822450368815011,44,0.801,0.823,0.215
9301004,BPIC15_5,0.817,0.8114645071307921,50,0.806,0.817,0.045
9302121,BPIC15_5,0.817,0.8116715072136018,50,0.806,0.818,0.045
9308630,BPIC15_5,0.827,0.821362196692315,12,0.909,0.916,0.045
9319087,BPIC15_5,0.424,0.4387800822709977,59,0.687,0.703,0.413
9350580,BPIC15_1,0.861,0.85347452421838,45,0.828,0.843,0.649
9354231,BPIC15_1,0.843,0.8362950664530597,52,0.742,0.774,0.649
9364940,BPIC15_4,0.801,0.7960673773245736,62,0.71,0.736,0.129
9367580,BPIC15_4,0.409,0.4244381356637021,51,0.666,0.705,0.129
9368907,BPIC15_1,0.459,0.4718707373170608,9,0.939,0.942,0.215
9370575,BPIC15_5,0.407,0.4225221648140572,50,0.711,0.722,0.045
9382672,BPIC15_1,0.854,0.8469654328276317,45,0.802,0.831,0.649
9385469,BPIC15_4,0.431,0.4450216561733039,60,0.654,0.67,0.469
9385858,BPIC15_1,0.872,0.8639335941716769,60,0.732,0.754,0.892
9391003,BPIC15_4,0.416,0.4312734910832639,67,0.631,0.652,0.469
9407043,BPIC15_4,0.829,0.8229507962491746,54,0.693,0.71,0.469
9413347,BPIC15_4,0.435,0.4485981762381286,54,0.69,0.72,0.469
9423481,BPIC15_4,0.816,0.8101172655247185,54,0.76,0.789,0.129
9434532,BPIC15_1,0.412,0.4272478639784401,91,0.608,0.624,0.649
9444254,BPIC15_1,0.464,0.4761867342810207,66,0.649,0.676,0.892
9446362,BPIC15_1,0.837,0.830180891178288,51,0.734,0.77,0.649
9452532,BPIC15_4,0.842,0.835341096027773,54,0.776,0.802,0.469
9458146,BPIC15_1,0.833,0.8262495431330559,49,0.788,0.815,0.215
9471964,BPIC15_1,0.431,0.4455052542177452,53,0.623,0.642,0.892
9480457,BPIC15_4,0.821,0.8155016786551562,60,0.77,0.785,0.129
9493705,BPIC15_4,0.428,0.4427961351785547,64,0.635,0.651,0.469
9503811,BPIC15_5,0.83,0.8233574389254313,60,0.751,0.77,0.413
9530137,BPIC15_4,0.836,0.8294137103513175,54,0.75,0.771,0.469
9535500,BPIC15_4,0.419,0.4335963978920979,33,0.745,0.784,0.129
9540467,BPIC15_1,0.844,0.8366984037136058,58,0.77,0.792,0.649
9545433,BPIC15_1,0.473,0.4850647381905041,57,0.704,0.716,0.892
9547278,BPIC15_5,0.876,0.8669929969058401,48,0.77,0.79,0.825
